Date,AveragePrice,Small Hass,Large Hass,XL Hass,Small Bags,Large Bags,XLarge Bags,Type,Year,Region
29/01/2017,1.25,64322.44,129735.77,1855.78,70448.34,1418.77,136.68,conventional,2017,HarrisburgScranton
22/01/2017,1.4,49774.5,135845.63,3688.76,74174.07,3242.21,126.6,conventional,2017,HarrisburgScranton
15/01/2017,1.44,47536.54,126095.12,791.62,75330.56,1793.59,0,conventional,2017,HarrisburgScranton
8/1/2017,1.3,51590.9,153751.13,98.83,67890.58,1733.21,0,conventional,2017,HarrisburgScranton
1/1/2017,1.35,41800.77,136109.66,420.83,52817.14,4281.89,0,conventional,2017,HarrisburgScranton
31/12/2017,1.42,4805.09,183945.55,178.97,48824.63,7447.45,1.56,conventional,2017,HartfordSpringfield
24/12/2017,1.5,5610.69,161963.18,198.18,53040.5,5162.55,15.57,conventional,2017,HartfordSpringfield
17/12/2017,1.44,6271.96,160129.76,112.41,56644.7,5133.62,0,conventional,2017,HartfordSpringfield
10/12/2017,1.14,18098,359319.53,162.16,58863.24,10673.16,6.2,conventional,2017,HartfordSpringfield
3/12/2017,1.55,5716,166828,171,47328,11166,0,conventional,2017,HartfordSpringfield
26/11/2017,1.38,5695,153323,88,42139,28155,0,conventional,2017,HartfordSpringfield
19/11/2017,1.38,4591,169972,131,61128,28942,0,conventional,2017,HartfordSpringfield
12/11/2017,1.56,6490,162389,206,55528,2253,0,conventional,2017,HartfordSpringfield
5/11/2017,1.53,5209.01,161648.13,106.23,62768.76,10883.38,0,conventional,2017,HartfordSpringfield
29/10/2017,1.53,5938.74,188044,173.6,51182.38,2607.6,0,conventional,2017,HartfordSpringfield
22/10/2017,1.5,7441.12,179802.05,151.61,55717.53,1673.87,0,conventional,2017,HartfordSpringfield
15/10/2017,1.58,7043.32,177668.62,73,49691.8,2127.45,0,conventional,2017,HartfordSpringfield
8/10/2017,1.6,7540.43,159211.65,174.29,50139.83,921.95,0,conventional,2017,HartfordSpringfield
1/10/2017,1.6,6770.97,189987.47,76.86,51546.23,1676.01,0,conventional,2017,HartfordSpringfield
24/09/2017,1.59,4809.81,181192.01,81.52,41353.71,1178.62,0,conventional,2017,HartfordSpringfield
17/09/2017,1.54,7488.87,162728.73,73.1,50193.57,2102.23,6.67,conventional,2017,HartfordSpringfield
10/9/2017,1.57,5195.18,182049.97,130.21,52068.88,2423.1,1266.67,conventional,2017,HartfordSpringfield
3/9/2017,1.74,4476.51,165217.63,79.27,52916.32,345.87,1600,conventional,2017,HartfordSpringfield
27/08/2017,1.78,4245.98,160115.84,67.41,55270.66,377.11,443.33,conventional,2017,HartfordSpringfield
20/08/2017,1.74,3659.65,155326.78,79.42,59503.97,3259.33,1790,conventional,2017,HartfordSpringfield
13/08/2017,1.63,4240,193118.61,164.97,49438.96,14192.88,2469.21,conventional,2017,HartfordSpringfield
6/8/2017,1.6,5057.28,200007.7,223.22,52868.61,2359.61,1787.78,conventional,2017,HartfordSpringfield
30/07/2017,1.56,5477.9,190639.6,130.79,59706.9,1314.55,896.66,conventional,2017,HartfordSpringfield
23/07/2017,1.59,8142.48,201585.67,62.7,49946.51,3071.01,1500,conventional,2017,HartfordSpringfield
16/07/2017,1.59,10004.17,205771.6,129.66,46745.57,1544.87,1420,conventional,2017,HartfordSpringfield
9/7/2017,1.72,10848.33,198967.11,142.4,56481.05,3381.02,3240,conventional,2017,HartfordSpringfield
2/7/2017,1.76,9173.43,191483.01,549.47,46887.32,8666.82,3022.78,conventional,2017,HartfordSpringfield
25/06/2017,1.68,8658.16,220849.19,134.57,42685.55,670.5,2915,conventional,2017,HartfordSpringfield
18/06/2017,1.79,5734.57,195637.72,124.6,52477.5,86.29,2840,conventional,2017,HartfordSpringfield
11/6/2017,1.75,11601.99,218427.65,135.11,62894.62,6.09,3108.33,conventional,2017,HartfordSpringfield
4/6/2017,1.81,10922.08,216912.96,148.68,59149.95,0,1383.06,conventional,2017,HartfordSpringfield
28/05/2017,1.85,10672.4,225753.07,210.84,67319.99,27.59,356.67,conventional,2017,HartfordSpringfield
21/05/2017,1.8,10370.09,208423.4,169.35,59724.57,245.41,153.61,conventional,2017,HartfordSpringfield
14/05/2017,1.76,4501.51,193014.31,269.13,85671.81,1111.55,713.89,conventional,2017,HartfordSpringfield
7/5/2017,1.61,6754.65,251849.93,310.83,109324.82,974.72,284.72,conventional,2017,HartfordSpringfield
30/04/2017,1.66,7020.54,234305.43,228.33,56541.74,2215.82,0,conventional,2017,HartfordSpringfield
23/04/2017,1.76,8180.9,201383.54,202.5,51718.85,5982.9,0,conventional,2017,HartfordSpringfield
16/04/2017,1.8,6808.85,189287.26,128.05,56049.22,5132.03,0,conventional,2017,HartfordSpringfield
9/4/2017,1.74,7409.75,199909.01,161.85,76173.81,867.89,0,conventional,2017,HartfordSpringfield
2/4/2017,1.71,10131.3,204310.58,345.18,53650.11,653.34,0,conventional,2017,HartfordSpringfield
26/03/2017,1.58,7860.88,203663.76,1524.94,56284.03,862.37,202.78,conventional,2017,HartfordSpringfield
19/03/2017,1.66,5615.33,195073.06,691.53,46606.3,5852.08,0,conventional,2017,HartfordSpringfield
12/3/2017,1.65,4902.42,186372.61,162.89,56747.94,620.05,0,conventional,2017,HartfordSpringfield
5/3/2017,1.25,8437.42,316785.84,265.3,46650.51,1785.18,0,conventional,2017,HartfordSpringfield
26/02/2017,1.59,11083.37,193422.27,350.5,51393.77,3068.75,0,conventional,2017,HartfordSpringfield
19/02/2017,1.3,30000.58,167971.32,598.22,45723.05,4491.71,243.06,conventional,2017,HartfordSpringfield
12/2/2017,1.14,85641.41,249990.68,2290.06,54676.58,2761.55,619.94,conventional,2017,HartfordSpringfield
5/2/2017,1.2,52460.96,356398.62,23027.59,49803.73,3869.41,982.07,conventional,2017,HartfordSpringfield
29/01/2017,1.46,4741.29,220159.57,3935.43,62167.99,1025.61,680.49,conventional,2017,HartfordSpringfield
22/01/2017,1.47,4349.36,247185.31,13325.62,65059.13,1897.89,854.74,conventional,2017,HartfordSpringfield
15/01/2017,1.43,4665.17,223678.05,7893.25,46455.74,1319.66,374.16,conventional,2017,HartfordSpringfield
8/1/2017,1.25,5105.33,315473.05,306.22,47415.32,1168.67,0,conventional,2017,HartfordSpringfield
1/1/2017,1.64,2772.36,188107.91,2695.77,38034.62,919.42,133.8,conventional,2017,HartfordSpringfield
31/12/2017,0.78,564063.25,209000.62,4194.25,527743.84,86179.67,0,conventional,2017,Houston
24/12/2017,0.99,486643.36,150511.24,3020.72,327462.75,95743.21,3.33,conventional,2017,Houston
17/12/2017,0.98,429276.67,184347.17,2606.12,218017.64,94469,0,conventional,2017,Houston
10/12/2017,0.79,459265.36,294180.18,6828.23,416839.01,89251.93,0,conventional,2017,Houston
3/12/2017,0.77,540763,289729,7694,479680,80533,0,conventional,2017,Houston
26/11/2017,0.88,501157,134619,2692,264827,88252,0,conventional,2017,Houston
19/11/2017,0.89,620361,134476,2776,298259,86254,0,conventional,2017,Houston
12/11/2017,0.88,514065,251034,6534,416893,68334,37,conventional,2017,Houston
5/11/2017,0.95,526090.63,264224.32,4359.04,428438.84,137878.28,2270,conventional,2017,Houston
29/10/2017,1.12,481864.71,189258.96,2105.74,264530.01,188243.36,400,conventional,2017,Houston
22/10/2017,1.16,492168.22,128029.43,1834.84,298349.69,87975.85,0,conventional,2017,Houston
15/10/2017,1.26,476686.67,149935.14,1866.1,310037.28,91030.94,0,conventional,2017,Houston
8/10/2017,1.29,491561.89,146966.38,1449.29,320849.72,81873.47,0,conventional,2017,Houston
1/10/2017,1.29,472251.74,141695.25,2169.62,291964.68,83858.02,0,conventional,2017,Houston
24/09/2017,1.25,470511.08,145808.34,1812.37,262287.19,69350.73,0,conventional,2017,Houston
17/09/2017,1.2,460806.95,171011.56,2264.51,229435.93,100937.93,3.33,conventional,2017,Houston
10/9/2017,1.1,606027.02,165584.72,2452.1,259297.35,104954.61,0,conventional,2017,Houston
3/9/2017,1.19,426423.84,171139.39,1860.58,172564.44,79904.85,217.78,conventional,2017,Houston
27/08/2017,1.16,510226.8,195358.46,1867.94,293696.79,108227.56,536.67,conventional,2017,Houston
20/08/2017,1.01,458024.37,216584.11,1575.76,230159.82,189883.48,0,conventional,2017,Houston
13/08/2017,0.99,406049.08,395755.28,6723.26,224811.25,298894.08,0,conventional,2017,Houston
6/8/2017,0.99,552895.89,251754,3739.05,246147.25,138352.34,0,conventional,2017,Houston
30/07/2017,1,536258.78,203627.59,2676.17,247453.57,127329.49,0,conventional,2017,Houston
23/07/2017,1.02,510127.52,214165.71,3006.89,240331.25,121091.14,70,conventional,2017,Houston
16/07/2017,1.01,475986.48,251487.71,4545.5,279519.76,131771.42,0,conventional,2017,Houston
9/7/2017,0.78,565234.2,223073.67,3020.2,334967.14,387301.29,0,conventional,2017,Houston
2/7/2017,0.83,559731.32,240188.7,4720.91,276152.2,267556.2,302.78,conventional,2017,Houston
25/06/2017,0.82,569850.04,285476.88,2928.68,188282.06,305777.91,3.33,conventional,2017,Houston
18/06/2017,0.77,583952.66,412002.26,7010.41,201968.43,550383.65,13.89,conventional,2017,Houston
11/6/2017,0.89,627610.5,201534.03,5451.76,200221.42,205490.31,0,conventional,2017,Houston
4/6/2017,0.83,603106.83,192105.68,4926.04,357447.61,219944.18,0,conventional,2017,Houston
28/05/2017,0.87,627786.36,268181.39,5549.79,187986.63,225754.63,0,conventional,2017,Houston
21/05/2017,0.83,579270.57,219956.52,3706.26,190861.62,268681.36,0,conventional,2017,Houston
14/05/2017,0.79,625728.18,231431.19,3248.89,262815.2,320799.88,0,conventional,2017,Houston
7/5/2017,0.74,732114.63,350523.8,3364.51,232259.29,470789.71,0,conventional,2017,Houston
30/04/2017,0.72,576270.01,451254.61,10440.51,164674.25,629791.58,19.44,conventional,2017,Houston
23/04/2017,0.68,665435.93,352920.48,5646.02,224693.22,527525.04,0,conventional,2017,Houston
16/04/2017,0.76,820487.46,207708.35,3383.48,312771.41,58553.84,0,conventional,2017,Houston
9/4/2017,0.81,684059.72,272460.29,7690.78,204288.42,76195.81,0,conventional,2017,Houston
2/4/2017,0.7,879079.77,183771.99,3906.52,316601.87,159683.24,6.67,conventional,2017,Houston
26/03/2017,0.83,663134.3,182628.92,5896.58,203295.68,19565.18,0,conventional,2017,Houston
19/03/2017,0.85,653306.71,183349.68,21365.41,157513.45,998.03,3.33,conventional,2017,Houston
12/3/2017,0.9,619358.06,151499.32,29781.99,101884.7,1062.14,0,conventional,2017,Houston
5/3/2017,0.74,697103.02,161909.48,40611.87,209810.16,1458.11,3.33,conventional,2017,Houston
26/02/2017,0.53,1067091.8,116819.32,42393.74,292106.96,28925.43,0,conventional,2017,Houston
19/02/2017,0.67,565042.04,142847.65,63757.91,291927.39,127089.4,44.44,conventional,2017,Houston
12/2/2017,0.58,781130.12,148459.74,71472.3,278125.24,141599.77,23.89,conventional,2017,Houston
5/2/2017,0.55,1026765.08,406006.03,140962.93,316097.57,88069.82,22.22,conventional,2017,Houston
29/01/2017,0.7,789020.2,215934.35,58981.08,74838.47,119674.39,32.62,conventional,2017,Houston
22/01/2017,0.68,798585.87,170357.81,4719.74,79246.83,66254.52,3.33,conventional,2017,Houston
15/01/2017,0.53,1134750.48,184545.5,2711.5,242009.67,49139.19,3.33,conventional,2017,Houston
8/1/2017,0.57,933181.79,198434.84,2690.98,190479.48,92420.93,0,conventional,2017,Houston
1/1/2017,0.51,985040.19,290583.75,6313.88,62497.42,131305.83,0,conventional,2017,Houston
31/12/2017,0.96,67904.72,57394.76,13768.33,59516.58,6575.66,42.9,conventional,2017,Indianapolis
24/12/2017,1.3,22248.67,58457.91,12103.69,47670.97,7840.41,67.49,conventional,2017,Indianapolis
17/12/2017,1.26,18371.92,58045.77,9259.69,48938.01,9311.33,48.86,conventional,2017,Indianapolis
10/12/2017,1.26,9368.9,83042.64,1754.24,37305.23,36372.75,47.15,conventional,2017,Indianapolis
3/12/2017,1.25,8806,103238,2338,23489,44956,64,conventional,2017,Indianapolis
26/11/2017,1.4,7132,51923,608,25102,30900,23,conventional,2017,Indianapolis
19/11/2017,1.08,7408,76810,613,42396,51103,106,conventional,2017,Indianapolis
12/11/2017,1.03,11814,89236,1037,36175,63702,165,conventional,2017,Indianapolis
5/11/2017,1.26,8575.56,86633.97,752.93,35477.95,62594.13,68.57,conventional,2017,Indianapolis
29/10/2017,1.63,8565.38,65715.28,870.81,36905.14,40362.33,139.14,conventional,2017,Indianapolis
22/10/2017,1.67,8944.76,57230.12,603.48,28364.19,30577.22,26.6,conventional,2017,Indianapolis
15/10/2017,1.76,9351.2,52216.91,631.41,27096.14,31344.37,22.71,conventional,2017,Indianapolis
8/10/2017,1.97,10071.88,37063.61,607.85,27891.17,29348.64,60.59,conventional,2017,Indianapolis
1/10/2017,1.84,9051.01,53986.11,972.08,33550.42,31111.99,328.34,conventional,2017,Indianapolis
24/09/2017,1.74,7948.8,63487.06,867.35,31441.95,32031.35,77.71,conventional,2017,Indianapolis
17/09/2017,1.86,7889.87,55951.98,800.26,31782.33,29745.79,263.93,conventional,2017,Indianapolis
10/9/2017,1.86,8832.22,60421.9,787.37,35802.73,32306.29,1164.92,conventional,2017,Indianapolis
3/9/2017,1.7,7686.15,61680.49,879.27,39686.62,34205.17,1414.33,conventional,2017,Indianapolis
27/08/2017,1.29,8671.85,83185.36,1093,32946.35,52220.21,1737.05,conventional,2017,Indianapolis
20/08/2017,1.39,7182.87,83860.57,1162.61,35015.7,46406.54,1004.77,conventional,2017,Indianapolis
13/08/2017,1.49,7053.96,68255.91,800.61,36182.69,40113.9,1947.11,conventional,2017,Indianapolis
6/8/2017,1.35,7818.03,78546.1,1301.64,39049.2,41000.59,2821.03,conventional,2017,Indianapolis
30/07/2017,1.41,7452.61,74597.93,807.32,35579.02,39457.8,1630.72,conventional,2017,Indianapolis
23/07/2017,1.36,7482.96,70451.99,843.55,37123.85,37812.55,1481.84,conventional,2017,Indianapolis
16/07/2017,1.35,9861.88,82250.49,1367.59,34009.29,37719.47,1392.65,conventional,2017,Indianapolis
9/7/2017,1.08,8754.14,85278.67,1835.09,51238.22,59538.32,2403.53,conventional,2017,Indianapolis
2/7/2017,1.09,8629.27,78472.44,1678.38,54877.91,47715.79,3198.38,conventional,2017,Indianapolis
25/06/2017,1.04,7378.96,72671.18,1002.29,49444.51,64817.87,1780.51,conventional,2017,Indianapolis
18/06/2017,1.03,11623.93,96522.44,1944.09,53306.73,58995.18,829.53,conventional,2017,Indianapolis
11/6/2017,0.98,11584.14,72043.56,1097.13,46235.82,93478.49,434.82,conventional,2017,Indianapolis
4/6/2017,1.07,11334.96,79916.6,1766.11,40296.68,84463.79,314.27,conventional,2017,Indianapolis
28/05/2017,1.19,11651.62,77776.16,1540.83,45525.97,51742.05,47.49,conventional,2017,Indianapolis
21/05/2017,1.09,13080.23,71966.19,1202.57,44714.52,54004.53,640.52,conventional,2017,Indianapolis
14/05/2017,0.85,17926.54,93535.99,1422.94,44372.98,111176.5,84.17,conventional,2017,Indianapolis
7/5/2017,0.93,22284.54,116928.39,2348.18,50838.55,97497.22,117.89,conventional,2017,Indianapolis
30/04/2017,1.18,14827.79,86660.77,1564.77,47389.5,62334.66,101.98,conventional,2017,Indianapolis
23/04/2017,1.06,11831.88,72470.48,1240.51,42539.62,83872.46,23.03,conventional,2017,Indianapolis
16/04/2017,1.14,13018.13,79071.99,1773.31,46322.29,65171.8,72.05,conventional,2017,Indianapolis
9/4/2017,1.3,11776.2,69900.7,1133.76,41688.75,35858.77,31.29,conventional,2017,Indianapolis
2/4/2017,1.26,11375.5,61512.67,1452.17,45777.12,46455.38,15.61,conventional,2017,Indianapolis
26/03/2017,1.27,12342.94,68119.93,1326.07,42285.27,57404.1,10.83,conventional,2017,Indianapolis
19/03/2017,1.25,12798.54,60511.72,1516.39,41713.27,51729.38,61.2,conventional,2017,Indianapolis
12/3/2017,1.35,10979.78,65279.45,1539.77,35129.81,36351.65,38.01,conventional,2017,Indianapolis
5/3/2017,1.35,12865.79,66251.59,1756.45,40647.4,28640.13,140.44,conventional,2017,Indianapolis
26/02/2017,1.02,12096.22,83033.68,1923.56,38588.66,53252.02,6.32,conventional,2017,Indianapolis
19/02/2017,0.94,12336.44,74485.41,1362.8,42818.68,48242.38,4.5,conventional,2017,Indianapolis
12/2/2017,0.77,17435.1,116691.02,2796.88,51397.7,49247.59,7.35,conventional,2017,Indianapolis
5/2/2017,0.84,19443.88,146037.65,5353.25,53663.15,51550.76,2.95,conventional,2017,Indianapolis
29/01/2017,0.87,12914.29,93252.53,2759.02,53542.2,61566.67,1.47,conventional,2017,Indianapolis
22/01/2017,0.93,13553.31,92880.57,3909.4,47552.12,46669.52,5.86,conventional,2017,Indianapolis
15/01/2017,0.96,15258.94,102478.51,2034.41,45737.6,45282.71,1.47,conventional,2017,Indianapolis
8/1/2017,0.86,17783.95,112339.02,3127.01,41838.55,47759.42,1.47,conventional,2017,Indianapolis
1/1/2017,0.91,16193.14,97953.5,5029.22,39169.93,28118.85,0,conventional,2017,Indianapolis
31/12/2017,1.12,115793.69,14230.19,277.37,29166.63,46858.23,236.67,conventional,2017,Jacksonville
24/12/2017,1.38,67108.8,8048.69,314,25721.96,25598.09,390,conventional,2017,Jacksonville
17/12/2017,0.99,98660.32,11261.09,288.18,27358.59,39015.77,263.33,conventional,2017,Jacksonville
10/12/2017,1.01,95942.65,11557.82,257.6,33265.86,40251.73,150,conventional,2017,Jacksonville
3/12/2017,1.26,87017,9779,273,41484,13951,193,conventional,2017,Jacksonville
26/11/2017,1.42,65331,7096,195,26125,21030,223,conventional,2017,Jacksonville
19/11/2017,1.21,84638,10606,306,25039,34900,240,conventional,2017,Jacksonville
12/11/2017,1.33,85332,9938,237,48421,10329,253,conventional,2017,Jacksonville
5/11/2017,1.48,74308.6,8741.26,234.92,33225.98,14981.94,186.67,conventional,2017,Jacksonville
29/10/2017,1.17,108447,13949.4,264.49,39625.9,31443.34,206.67,conventional,2017,Jacksonville
22/10/2017,1.56,89649.03,11079.1,260.69,21040.91,30388.91,0,conventional,2017,Jacksonville
15/10/2017,1.76,75857.38,10193.63,137.38,23963.09,27352.13,0,conventional,2017,Jacksonville
8/10/2017,1.79,89903.47,10996.65,76.87,22345.45,29419.93,0,conventional,2017,Jacksonville
1/10/2017,2,68330.79,14372.21,49.83,19480.95,26359.2,0,conventional,2017,Jacksonville
24/09/2017,1.82,82615.31,12009.49,64.82,18592.21,17288.94,0,conventional,2017,Jacksonville
17/09/2017,1.73,82016.13,13544.55,24.82,8860.73,37219.73,60,conventional,2017,Jacksonville
10/9/2017,1.77,62701.34,11080.3,27.8,22005.33,20014.52,1513.33,conventional,2017,Jacksonville
3/9/2017,1.88,82573.64,14144.89,99.08,20452.27,28919.24,1053.33,conventional,2017,Jacksonville
27/08/2017,1.63,83466.7,12673.2,54.34,19492.6,19474.36,2860,conventional,2017,Jacksonville
20/08/2017,1.63,86428.56,13226.03,12.2,22007.23,27404.76,1750,conventional,2017,Jacksonville
13/08/2017,1.49,90069.37,14574.55,68.45,40501.07,23085.84,3696.67,conventional,2017,Jacksonville
6/8/2017,1.44,82275.37,12280.16,43.1,22133.61,29292.37,2213.33,conventional,2017,Jacksonville
30/07/2017,1.43,89089.69,13102.88,73.61,32147.33,21985.35,1313.33,conventional,2017,Jacksonville
23/07/2017,1.44,101545.19,14942.73,55.78,23710.96,29831.78,2907.78,conventional,2017,Jacksonville
16/07/2017,1.48,88735.04,14194.77,102.81,24773.25,29400.2,2971.11,conventional,2017,Jacksonville
9/7/2017,1.42,98757.83,14132.78,46.02,28914.04,16267.58,3746.39,conventional,2017,Jacksonville
2/7/2017,1.41,113926.84,18894.24,122.11,31305.74,20128.72,5035.83,conventional,2017,Jacksonville
25/06/2017,1.36,99600.41,16687.42,75.35,33088.12,28278.56,2470,conventional,2017,Jacksonville
18/06/2017,1.45,94578.34,12992.82,90.39,23346.19,16704.81,3300,conventional,2017,Jacksonville
11/6/2017,1.43,119698.07,15932.56,121.45,29031.67,25729.09,2575.56,conventional,2017,Jacksonville
4/6/2017,1.46,119654.85,16223.79,84.55,24682.06,16731.45,980,conventional,2017,Jacksonville
28/05/2017,1.43,96509.06,15848.55,115.43,35449.21,33245.97,420,conventional,2017,Jacksonville
21/05/2017,1.44,86716.2,14543.35,99.54,25647.12,28151.81,660.83,conventional,2017,Jacksonville
14/05/2017,1.47,79945.48,12921.51,99.81,24530.62,30178.56,650,conventional,2017,Jacksonville
7/5/2017,1.13,155607.42,26574.54,224.12,33910.3,52241.74,250,conventional,2017,Jacksonville
30/04/2017,1.26,150982.37,24978.55,121.15,26376.03,37214.57,555,conventional,2017,Jacksonville
23/04/2017,1.47,85993.83,16104.95,78.16,25194.97,28670.67,95,conventional,2017,Jacksonville
16/04/2017,1.46,83664.62,16186.11,70.75,25862.92,25718.33,360,conventional,2017,Jacksonville
9/4/2017,1.5,81448.74,17365.3,142.56,22044.41,29968.02,395,conventional,2017,Jacksonville
2/4/2017,1.64,84324.85,16423.7,171.97,20349.59,28239.49,160,conventional,2017,Jacksonville
26/03/2017,1.62,81656.27,16051.23,125.48,20444.62,31040.72,495,conventional,2017,Jacksonville
19/03/2017,1.56,72614.47,15206.97,167.14,24402.11,25501.37,510,conventional,2017,Jacksonville
12/3/2017,1.55,78256.68,17190.82,85.68,23969.51,26579.27,115,conventional,2017,Jacksonville
5/3/2017,1.56,71350.35,16171.12,82.78,19070.58,27887.38,20,conventional,2017,Jacksonville
26/02/2017,1.16,90291.99,20630.64,66.62,31645.74,29517.23,350,conventional,2017,Jacksonville
19/02/2017,1.23,72634.25,18683.75,89.88,19864.06,28137.71,540,conventional,2017,Jacksonville
12/2/2017,0.9,107196.49,33548.36,348.06,28073.99,47170.48,30,conventional,2017,Jacksonville
5/2/2017,0.74,191954.42,65200.84,357.77,64165.61,76520.83,344.44,conventional,2017,Jacksonville
29/01/2017,1.11,87623.67,29999.87,236.88,37567.36,50878.59,348.61,conventional,2017,Jacksonville
22/01/2017,0.91,75808.7,50763.51,376.72,28445.81,91120.07,0,conventional,2017,Jacksonville
15/01/2017,1.16,80023.35,30493.69,188.02,27774.46,52642.77,0,conventional,2017,Jacksonville
8/1/2017,1.15,47783.4,23081.48,148.91,29267.91,41411.63,0,conventional,2017,Jacksonville
1/1/2017,0.81,94909.67,46910.39,302.55,35501.09,86106.35,0,conventional,2017,Jacksonville
31/12/2017,1.04,57663.71,111439.26,6018.29,49190.85,67480.46,130,conventional,2017,LasVegas
24/12/2017,1.24,63831.1,66599.45,6232.61,60969.97,36710.21,176.67,conventional,2017,LasVegas
17/12/2017,1.03,62937.38,102137.37,3955.11,63479.54,35185.24,293.33,conventional,2017,LasVegas
10/12/2017,1.03,65071.68,94140.95,4760.32,62945.15,61291.96,231.11,conventional,2017,LasVegas
3/12/2017,1.01,66925,127968,4488,47447,68396,297,conventional,2017,LasVegas
26/11/2017,1.16,52245,75503,4316,45659,27009,300,conventional,2017,LasVegas
19/11/2017,1.13,60519,77336,5388,47255,43420,347,conventional,2017,LasVegas
12/11/2017,1.06,57132,110255,5043,42648,76180,67,conventional,2017,LasVegas
5/11/2017,1.12,57828.06,121041.61,5037.21,41685.93,95611.47,330,conventional,2017,LasVegas
29/10/2017,1.29,56224.61,94603.45,3515,41859.63,46967.71,170,conventional,2017,LasVegas
22/10/2017,1.37,61741.1,74165.15,682.14,46482.24,21023.88,0,conventional,2017,LasVegas
15/10/2017,1.45,57479.41,76990.78,60.64,44183.98,24021.06,0,conventional,2017,LasVegas
8/10/2017,1.64,62574.22,60756.44,75.85,47487.79,24560.76,0,conventional,2017,LasVegas
1/10/2017,1.61,58261.77,67847.94,62.85,43605.94,19750.76,0,conventional,2017,LasVegas
24/09/2017,1.61,59560,62383.75,66.23,42658.17,27616.77,0,conventional,2017,LasVegas
17/09/2017,1.58,64271.49,63852.15,109.31,45361.66,27434.14,0,conventional,2017,LasVegas
10/9/2017,1.49,116267.62,26602.41,5997.25,43187.87,23218.1,120,conventional,2017,LasVegas
3/9/2017,1.53,95445.95,29557.08,6208.57,45086.5,27650.26,143.33,conventional,2017,LasVegas
27/08/2017,1.48,107288.21,26219.44,6548.22,39816.3,23140.17,935.56,conventional,2017,LasVegas
20/08/2017,1.26,109201.66,44715.5,7342.47,34087.48,65960.46,376.66,conventional,2017,LasVegas
13/08/2017,1.18,100523.04,68158.2,6825.44,42423.16,105694.14,170,conventional,2017,LasVegas
6/8/2017,1.3,114985.35,53059.42,7126.4,49026.33,59193.02,388.95,conventional,2017,LasVegas
30/07/2017,1.29,113471.56,46394.92,7351.15,58516.35,62901.92,270,conventional,2017,LasVegas
23/07/2017,1.28,114294.17,62879.45,6655.76,46713.26,66328.13,16.67,conventional,2017,LasVegas
16/07/2017,1.22,131681.44,54114.55,6343.2,36179.33,71540.27,0,conventional,2017,LasVegas
9/7/2017,0.99,138190.07,54694.89,7591.71,75039.55,124311.18,0,conventional,2017,LasVegas
2/7/2017,1.06,129619.03,48964.77,8471.78,70018.95,119721.28,0,conventional,2017,LasVegas
25/06/2017,1.03,130867.46,49034.77,6653.42,53411.08,122522.78,0,conventional,2017,LasVegas
18/06/2017,1.01,133507.85,55577.57,6723.34,55967.51,105919.77,0,conventional,2017,LasVegas
11/6/2017,0.99,158132.02,51454.31,6562.63,60840.35,97009.73,212.5,conventional,2017,LasVegas
4/6/2017,1.05,137454.97,53764.53,8227.13,63050.35,114357.24,136.11,conventional,2017,LasVegas
28/05/2017,1.06,130568.12,50153.97,10114.51,62414,111236.08,0,conventional,2017,LasVegas
21/05/2017,1.02,117366.67,63083.52,8122.78,48461.64,119887.62,0,conventional,2017,LasVegas
14/05/2017,0.98,125448.07,75420.31,7459.78,47410.64,143342.13,444.44,conventional,2017,LasVegas
7/5/2017,0.94,160728.38,76426.47,7876.55,50093.71,173850.8,0,conventional,2017,LasVegas
30/04/2017,0.95,113104.9,65026.2,6704.04,43597.71,130578.28,0,conventional,2017,LasVegas
23/04/2017,0.84,118344.17,81560.68,9126.91,41132.11,189154.19,347.22,conventional,2017,LasVegas
16/04/2017,0.93,119501.49,58233.45,9911.63,56490.21,166712.73,0,conventional,2017,LasVegas
9/4/2017,1.04,115811.58,40245.44,8785.16,50811.89,88838.66,111.11,conventional,2017,LasVegas
2/4/2017,1.04,118797.68,41149.92,11317.61,63726.92,94730.49,0,conventional,2017,LasVegas
26/03/2017,1.02,117623.43,43374.75,9405.35,64615.85,90715.21,0,conventional,2017,LasVegas
19/03/2017,1.02,111396.46,43301.14,9357.16,51704.25,102245.23,0,conventional,2017,LasVegas
12/3/2017,0.99,114790.55,38280.91,8807.29,72719.62,80846.66,0,conventional,2017,LasVegas
5/3/2017,0.96,119711.85,49738.25,8076.53,53110.43,115252.69,0,conventional,2017,LasVegas
26/02/2017,0.89,97278.06,57129.17,7364.63,55239.96,108893.31,0,conventional,2017,LasVegas
19/02/2017,0.93,135001.7,40837.72,6859.46,65647.85,70253.86,0,conventional,2017,LasVegas
12/2/2017,0.72,128160.12,59930.14,8137.14,53528.96,157109.67,0,conventional,2017,LasVegas
5/2/2017,0.54,286395.34,121440.6,8149.22,56405.96,207843.81,0,conventional,2017,LasVegas
29/01/2017,0.93,120542.24,45790.67,7716.2,59095.7,76001.26,0,conventional,2017,LasVegas
22/01/2017,0.79,133276.27,64435.68,6954.72,44375.39,133739.28,69.44,conventional,2017,LasVegas
15/01/2017,0.78,118904.72,80217.63,7692.26,59471.06,153401.68,0,conventional,2017,LasVegas
8/1/2017,0.81,112947.03,77763.79,7983.56,71141.24,141383.09,0,conventional,2017,LasVegas
1/1/2017,0.77,95268.03,75111.35,7736.95,62603.76,123145.1,0,conventional,2017,LasVegas
